step,base_x,base_y,base_z,up_z,vx,left_z,right_z,left_contact,right_contact,left_contact_count,right_contact_count,contact_state,left_slip_speed,right_slip_speed,action_mean_abs,reward,terminated,truncated
117,0.06526578904033721,-0.0009432407086664182,0.7887456298244916,0.9938878191836167,0.029825860395352257,0.004519334855792208,0.004519334855792208,1,1,7,7,both,0.0006917776002057888,0.000985007809451901,0.18436600267887115,3.1062965492056596,0,0
118,0.06641560119438446,-0.0003860441074345093,0.7886402197575018,0.9936934272665189,0.03381800453080139,0.004531357533944971,0.004531357533944971,1,1,7,7,both,0.0008553078440086136,0.0009178450920915237,0.19131754338741302,3.1087019221742955,0,0
119,0.06763769271695624,0.00017712924599063912,0.7885266652928483,0.9934689001162925,0.03594386831093488,0.004543189187450166,0.004543189187450166,1,1,7,7,both,0.0008784935997333194,0.0007738674902204683,0.19801755249500275,3.10956649674446,0,0
120,0.06887518083626618,0.0007330572318842947,0.7884106259941505,0.9932291025541025,0.03639670939146858,0.004554522216208584,0.004554522216208584,1,1,7,7,both,0.0009719132205568322,0.0007997356392841733,0.20301678776741028,3.109248141724959,0,0
121,0.07008546064082258,0.001276652138611152,0.7882992069664996,0.992991192966599,0.03559646483989418,0.0045659134164746235,0.0045659134164746235,1,1,8,8,both,0.001035077544873413,0.00083981808490981,0.20613856613636017,3.1082360778658678,0,0
122,0.07124169552107008,0.0017929561233844596,0.7881931846843394,0.9927669414623722,0.0340069082425737,0.004574937592285479,0.004574937592285479,1,1,8,8,both,0.0009287546079839767,0.0008164994670239904,0.20778973400592804,3.1067723118144595,0,0
123,0.07232995974620726,0.0022675981626440584,0.7880878678053479,0.9925585848520976,0.032007771327564064,0.004587156060140332,0.004587156060140332,1,1,8,8,both,0.0008305140699021484,0.0008510558717474093,0.207972913980484,3.105033740669994,0,0
124,0.07334988081366826,0.0026845832622824774,0.7879861640440874,0.9923606993117577,0.029997678454735353,0.004600049860980407,0.004600049860980407,1,1,8,8,both,0.0007845199607554779,0.0009236300862775931,0.2067686766386032,3.1032450177900914,0,0
125,0.07431394682835588,0.0030225598843392795,0.7878831212689767,0.9921652129724695,0.028354882784929755,0.004591075202053492,0.004591075202053492,1,1,7,7,both,0.001044765115919615,0.0012708423096772217,0.2050473690032959,3.101670143875034,0,0
126,0.07524295596831851,0.0032602341347290234,0.7877830378186421,0.9919651294848808,0.027323798234195094,0.004585429450302211,0.004585429450302211,1,1,7,7,both,0.0011475396601772095,0.0013921491590626498,0.2031395435333252,3.100535232913813,0,0
127,0.07616019155547675,0.0034023767537551056,0.7876847472102648,0.9917574908496852,0.02697751726936003,0.004578506395005413,0.004578506395005413,1,1,7,7,both,0.0010054720521438987,0.0012316370934619752,0.20121155679225922,3.0999275444830214,0,0
128,0.07708807925466934,0.003474395374532785,0.7875844611960865,0.9915404049213714,0.027290814682135144,0.004572182204906867,0.004572182204906867,1,1,7,7,both,0.0008874723282975513,0.0011127118608683856,0.19916966557502747,3.0998372197811106,0,0
129,0.07804469824829147,0.00350236257509693,0.7874783972755951,0.9912935076715674,0.028135852753591806,0.004570353925813831,0.004570353925813831,1,1,7,7,both,0.0008492196909725063,0.0010772385588195457,0.19627360999584198,3.1001232069506193,0,0
130,0.0790533158704977,0.0034986611519296066,0.7873645706922917,0.9910105685487333,0.029665224182536302,0.0045692165428256465,0.0045692165428256465,1,1,7,7,both,0.0007294630125809685,0.0009321325370323175,0.19185596704483032,3.1008587088242465,0,0
131,0.080137357405011,0.0034662685607616058,0.787241511334225,0.9906998525237647,0.031883574544508894,0.004566074185366056,0.004566074185366056,1,1,7,7,both,0.0004777891166082784,0.000664892239297693,0.18919190764427185,3.101926294257383,0,0
132,0.08132451871334836,0.003403810612959859,0.7871070985059464,0.9903798753928299,0.03491650906874593,0.004561415358048465,0.004561415358048465,1,1,7,7,both,0.00016138342553833175,0.00043013931486138133,0.19063623249530792,3.103303269102675,0,0
133,0.08264091724603984,0.003309428331516693,0.7869601607104373,0.9900689021333884,0.03871760390269031,0.004556624736876756,0.004556624736876756,1,1,7,7,both,0.00019781659105242013,0.00047238746344115085,0.1976931393146515,3.1048255015219413,0,0
134,0.08408782600400537,0.00318297775811758,0.7868001744956912,0.9897633676622545,0.042556139940162774,0.004555042156702032,0.004555042156702032,1,1,7,7,both,0.00028570281621823594,0.0004280575063117047,0.204806849360466,3.1060434332729523,0,0
135,0.08563088436252297,0.003029385309921736,0.7866291892423628,0.9894498377793098,0.04538406936816483,0.004556290324373373,0.004556290324373373,1,1,7,7,both,0.0004260462614262146,0.00046922497476951426,0.21181438863277435,3.106543237288169,0,0
136,0.08721321911154219,0.002856097953350357,0.7864530241386848,0.9891167647050385,0.04653925732409448,0.004557528383242335,0.004557528383242335,1,1,7,7,both,0.000611887759083522,0.000683139475341445,0.2207312136888504,3.1062884342760073,0,0
137,0.0887709988863438,0.0026664736904491748,0.7862804018523104,0.9887735524763684,0.04581705220004726,0.004558203300714436,0.004558203300714436,1,1,7,7,both,0.000937880353471798,0.001024105816245819,0.23104234039783478,3.1053644202952997,0,0
138,0.09024252029421047,0.0024647525804035154,0.7861190802168677,0.9884352892223582,0.04328004140784336,0.004559043209892529,0.004559043209892529,1,1,7,7,both,0.0012520936536138067,0.001319295929965315,0.2398189902305603,3.1037666845034333,0,0
139,0.09161193072962183,0.002257633472659415,0.7859805394711186,0.9881086001712169,0.040276777512098856,0.004559532599442879,0.004559532599442879,1,1,7,7,both,0.001606019024438357,0.001689673940307446,0.2073674201965332,3.1024215812857574,0,0
140,0.09283902816188014,0.002061038094502722,0.7858306244435522,0.9878049497995345,0.03609110094877379,0.004547307999115634,0.004547307999115634,1,1,7,7,both,0.0033015062623175046,0.0034087558025561603,0.21632473170757294,3.0995971684235255,0,0
141,0.09389216938292265,0.0018947309126223038,0.7857095072139579,0.9875499632552234,0.030974741795367973,0.004546399328383487,0.004546399328383487,1,1,5,5,both,0.0044980993813692515,0.004444485243845084,0.22299592196941376,3.095864863650331,0,0
142,0.09472740918175271,0.00174809149599174,0.7856275609911392,0.9873537792913463,0.02456587643617821,0.004548165732456151,0.004548165732456151,1,1,6,6,both,0.005977298520594154,0.005806632012320012,0.23214374482631683,3.090481372550928,0,0
143,0.09530510879169517,0.001601621066698149,0.7855878530902638,0.9872235980962817,0.016991164998307606,0.004524775799686319,0.004524775799686319,1,1,6,6,both,0.0061541078982518295,0.005802967420085619,0.24033235013484955,3.083063049504502,0,0
144,0.09560613775646598,0.00143215438310835,0.7855934972885991,0.9871953423306179,0.008853793081494518,0.00449900690045019,0.00449900690045019,1,1,6,6,both,0.006033770014393063,0.0055156949532973835,0.24639108777046204,3.0738202594775736,0,0
145,0.09561797906607447,0.0012137256602835727,0.7856363728682924,0.9872630334249225,0.0003482738120144167,0.004478296360033988,0.004478296360033988,1,1,6,6,both,0.005514341013649778,0.004861459803272114,0.25057893991470337,3.0627421908533012,0,0
146,0.09531368895145735,0.0009427165816632069,0.7856794052426848,0.9874061752073227,-0.008949709253444708,0.0044555191539584,0.0044555191539584,1,1,5,5,both,0.005938211134076779,0.00483164696541714,0.2524368166923523,3.04874734396124,0,0
147,0.09467259317941965,0.000631198054477632,0.7857874926958505,0.9876112708343707,-0.018855758001108995,0.00444773870962464,0.00444773870962464,1,1,5,5,both,0.0057716303379649865,0.00468493447707198,0.2527080178260803,3.031464761357106,0,0
148,0.09371205469228064,0.00025067558421277674,0.7859714197872032,0.9878735125528337,-0.02825113197467666,0.004439318468547955,0.004439318468547955,1,1,5,5,both,0.004688454236038608,0.0039061567688078763,0.25180408358573914,3.012964604709531,0,0
149,0.09247117134145151,-0.00024600156651335227,0.7862202184333198,0.9881840381859465,-0.03649656914203317,0.004429892574731559,0.004429892574731559,1,1,6,6,both,0.0032067160199999293,0.0026750511615193893,0.24806247651576996,2.9951300403732315,0,0
150,0.0910092503365377,-0.0008817104566066338,0.7865211035195228,0.9885297160191321,-0.042997676615112064,0.004418636139994894,0.004418636139994894,1,1,6,6,both,0.0016265480968400594,0.0012265048797286831,0.24147053062915802,2.9801010957703724,0,0
151,0.08941868693009448,-0.001648075609042949,0.7868328363532199,0.9889020772076239,-0.04678127666009457,0.004405898883936395,0.004405898883936395,1,1,6,6,both,0.0009098186368453986,0.0004319163592129182,0.23499178886413574,2.9711854536231397,0,0
152,0.08781417405872959,-0.0024943838250984364,0.7871235172529166,0.9892885404280838,-0.04719155504014409,0.004398590631812173,0.004398590631812173,1,1,6,6,both,0.0018144338731624033,0.0014419504478274245,0.22904320061206818,2.9707164338534557,0,0
153,0.08631789684860584,-0.003335654807664284,0.7873712886027474,0.9896708894869556,-0.04400815323893359,0.0043972817733201955,0.0043972817733201955,1,1,6,6,both,0.0028933875801685385,0.0024513725151151427,0.22344811260700226,2.979318003292554,0,0
154,0.085041539890555,-0.0040847216624359615,0.7875555981870842,0.9900243835277812,-0.037539910530907036,0.004400958798138323,0.004400958798138323,1,1,6,6,both,0.003644443087493678,0.0031596910366621053,0.21890659630298615,2.995507579084045,0,0
155,0.08407044044914239,-0.004680500343921471,0.7876792351394633,0.9903243022342649,-0.0285617482768417,0.004410233092540544,0.004410233092540544,1,1,6,6,both,0.003970141200541329,0.003465300769314025,0.21665345132350922,3.0161548610203,0,0
156,0.08345749132178604,-0.005101035875895716,0.7877540482457489,0.9905488092824474,-0.018027915510480857,0.004416667630245216,0.004416667630245216,1,1,6,6,both,0.003977955100234972,0.003492677306010795,0.2173876017332077,3.0377480558341916,0,0
157,0.08320695379501504,-0.005364976222912301,0.7878087448413684,0.9906841856358496,-0.007368750787382262,0.004422849957917661,0.004422849957917661,1,1,6,6,both,0.0038940353613925826,0.0033289860356800903,0.21869176626205444,3.0566229620536203,0,0
158,0.08327226598245993,-0.0055050302112977035,0.7878471307341697,0.9907288598263123,0.0019209466895556135,0.004427478118882451,0.004427478118882451,1,1,6,6,both,0.0037357738638553813,0.003059172929083294,0.22047267854213715,3.070527277233223,0,0
159,0.08359530781135747,-0.005563317592997704,0.7878644193333155,0.990699075357745,0.00950123026169247,0.004430984927068601,0.004430984927068601,1,1,6,6,both,0.0037365976272123345,0.0029857553316181753,0.22305741906166077,3.080222652549046,0,0
160,0.08409854778326215,-0.005571827600845868,0.7878700399081753,0.9906141755550588,0.01480117564425501,0.004440090686823758,0.004440090686823758,1,1,6,6,both,0.00356628399193091,0.0029198739155647914,0.22516049444675446,3.0861078835815117,0,0
161,0.08469222169246506,-0.005543369343225368,0.7878735880216915,0.9904917929705752,0.01746099732949736,0.004454449331777403,0.004454449331777403,1,1,6,6,both,0.003058435805800351,0.002552403729774679,0.22666528820991516,3.0886755340849756,0,0
162,0.08529849193096024,-0.005472605866380467,0.7878813311836491,0.9903786972571099,0.017831477602799642,0.004467459146376751,0.004467459146376751,1,1,6,6,both,0.002744571913857886,0.0022776553981005074,0.22713826596736908,3.088858978662082,0,0
163,0.08584440492219343,-0.0053477560841892055,0.7878890223034397,0.9902929867156789,0.01605626444803495,0.004481858520445699,0.004481858520445699,1,1,6,6,both,0.002531933682954983,0.0021304508875745706,0.22570249438285828,3.08691285923353,0,0
164,0.08627452902352829,-0.005160940427859136,0.7878859303271115,0.9902390582717028,0.012650708862790032,0.004498350702324565,0.004498350702324565,1,1,6,6,both,0.0024065608780152233,0.0021397756106952895,0.22253741323947906,3.0831649156212686,0,0
165,0.08653903773106392,-0.00490133110063084,0.7878641808927861,0.9902111321275177,0.0077796678686948215,0.00451654563640367,0.00451654563640367,1,1,6,6,both,0.0021800738527445115,0.0020968199357498433,0.21781666576862335,3.07742835527328,0,0
166,0.08660212035750432,-0.00454944478195559,0.7878210299168713,0.9902017218271815,0.00185537136589428,0.004536879518572123,0.004536879518572123,1,1,6,6,both,0.0017758298427758762,0.001865797572955531,0.2118869423866272,3.069774373871668,0,0
167,0.08644698389596811,-0.004072338767544552,0.7877674384020088,0.9902110096495208,-0.00456283710400624,0.004561617917068099,0.004561617917068099,1,1,6,6,both,0.0011938302551327811,0.0014026654942221899,0.2058560997247696,3.0605865893204047,0,0
168,0.08606161646925403,-0.003454761032848456,0.7877036276539875,0.9902425567226754,-0.011334336079825832,0.004570691955709985,0.004570691955709985,1,1,6,6,both,0.0006631948427701227,0.0009128918323180477,0.1997782438993454,3.0497503115840234,0,0
169,0.08543948453406833,-0.002694461314583146,0.7876251771525122,0.99030097731797,-0.018297998093697195,0.004550229650388215,0.004550229650388215,1,1,6,6,both,0.0006738687623489054,0.00047957847751089935,0.19356434047222137,3.0374263928460947,0,0
170,0.0845877552894,-0.0017898003848989133,0.7875334307166806,0.9903946693185729,-0.02505086013730361,0.004531246021864537,0.004531246021864537,1,1,6,6,both,0.0013192744063893456,0.0005611598367250772,0.18740855157375336,3.0244020177837174,0,0
171,0.0835121558213042,-0.0007343184530852015,0.7874321512572292,0.9905256800193378,-0.031635278473406137,0.004513703024923162,0.004513703024923162,1,1,5,5,both,0.00207956578561283,0.001076618086949057,0.1811923235654831,3.0107358911627755,0,0
172,0.08222075420830441,0.0004765985984065215,0.7873230849291406,0.9907034258961992,-0.03798240038234669,0.004494407892568671,0.004494407892568671,1,1,5,5,both,0.0028080582892932022,0.0016717198932493021,0.17572593688964844,2.9965307432828125,0,0
173,0.0807537732785013,0.0018027556844504922,0.7873164606049697,0.9909242376868425,-0.04314649793538536,0.0044995581094106375,0.0044995581094106375,1,1,7,7,both,0.0036147620560463703,0.0026587582425720026,0.17192453145980835,2.9841452096355003,0,0
174,0.07924727201020026,0.002971907563724824,0.7875360078274126,0.9912188259056108,-0.04430886083238357,0.0044807640403755206,0.0044807640403755206,1,1,6,6,both,0.0031855246342820213,0.0028490521979950647,0.1736011952161789,2.981502364951983,0,0
175,0.07781033490092935,0.0037905100217210464,0.787729522458213,0.9915641678797156,-0.04226285615502679,0.004452162163763346,0.004452162163763346,1,1,6,6,both,0.0024452466339082947,0.001992920274576174,0.1778581738471985,2.9869387693277023,0,0
176,0.07648874508692186,0.004227792409174181,0.7878875418367712,0.9919246572735436,-0.03887028864727936,0.004452724816701444,0.004452724816701444,1,1,6,6,both,0.002397622287845932,0.0016714064954337228,0.18229064345359802,2.9956181835325277,0,0
177,0.07527369662712034,0.004355102569379749,0.7880182428734863,0.9922699304819959,-0.03573671940592684,0.004453166881704041,0.004453166881704041,1,1,6,6,both,0.002544130515600215,0.0015736700238483422,0.18712203204631805,3.003469948257272,0,0
178,0.07414223270922335,0.004211198642329875,0.7881355293452894,0.9925937698464466,-0.033278350526382165,0.0044517894121213625,0.0044517894121213625,1,1,6,6,both,0.002371342282476949,0.00137121419158128,0.19299434125423431,3.009577949225204,0,0
179,0.07305261600850183,0.0038317948617979936,0.7882455822591037,0.9928950336533586,-0.0320475500212213,0.0044498667551153386,0.0044498667551153386,1,1,6,6,both,0.0023738013971887784,0.0014764206356035513,0.1998284012079239,3.012815637548308,0,0
180,0.07194413455859583,0.003263369762407234,0.7883529005795552,0.9931867867715733,-0.03260239558547046,0.004451899137406491,0.004451899137406491,1,1,6,6,both,0.0019857050525153553,0.0014132366628762008,0.2063901424407959,3.0120646575571968,0,0
181,0.0707649479856796,0.0025416070001701503,0.7884650897094462,0.993485803778356,-0.03468195802694785,0.004459150294348922,0.004459150294348922,1,1,6,6,both,0.0017202751042054414,0.0014738570387035938,0.21178176999092102,3.007891840599184,0,0
182,0.06947252189937471,0.0017020711507631763,0.7885834995728436,0.9937989894096139,-0.03801253195014391,0.004469625389427464,0.004469625389427464,1,1,6,6,both,0.0017148725433476706,0.0015205622562281561,0.21501344442367554,3.000754404975602,0,0
183,0.06803280783921413,0.0007882521450875448,0.7887091598905015,0.9941224801049956,-0.042344531181193516,0.004483458728996477,0.004483458728996477,1,1,6,6,both,0.0015815413110172065,0.0013637361972774174,0.21595947444438934,2.990991661122269,0,0
184,0.06642872225744319,-0.00014967202581622473,0.7888407229919485,0.9944532491278416,-0.04717898769914535,0.004497963765727298,0.004497963765727298,1,1,6,6,both,0.0012974213314839674,0.0010597593484406678,0.21679574251174927,2.979536466038294,0,0
185,0.06464798202941023,-0.00106041288806494,0.7889794799489253,0.9947875239745207,-0.0523747125892046,0.004513526342084261,0.004513526342084261,1,1,6,6,both,0.0009683313236927824,0.0007347984158846611,0.21627868711948395,2.966360881313879,0,0
186,0.06268607443974587,-0.0018946116283334435,0.7891290305264871,0.9951147533997584,-0.057703164401892874,0.004533966189391121,0.004533966189391121,1,1,5,5,both,0.0009023252800689801,0.0006316318471601288,0.2143959105014801,2.952315580069002,0,0
187,0.06055524194952337,-0.002604446942387397,0.7892903563378574,0.9954288984628538,-0.06267154383007355,0.004559860810991724,0.004559860810991724,1,1,6,6,both,0.0005588023413492461,0.00037732685995472585,0.21113301813602448,2.9388062073961456,0,0
188,0.058307675460782554,-0.0031494255630601905,0.7894773265173555,0.995730941914156,-0.06610489672767111,0.004561323670611978,0.004561323670611978,1,1,5,5,both,0.0011806363756385779,0.0009393542685611787,0.20577731728553772,2.9294012877080373,0,0
189,0.05604045005322802,-0.0035157420623891655,0.789636930489701,0.9960263363252067,-0.06668310022219225,0.004533482907907494,0.004533482907907494,1,1,6,6,both,0.002949051177018309,0.0022642338157671882,0.2015562653541565,2.92821262965256,0,0
190,0.05388400481841152,-0.0037279757017043506,0.7897937637674017,0.9963137202296055,-0.06342485984754409,0.004505942389986122,0.004505942389986122,1,1,6,6,both,0.0015388523562744635,0.001232251310059772,0.19771866500377655,2.93813807238146,0,0
191,0.0519866355179695,-0.003789723913350721,0.7899155988256488,0.9965826485354151,-0.05580497942476533,0.004477146125013591,0.004477146125013591,1,1,6,6,both,0.0016206303479940445,0.001541115212539014,0.19438982009887695,2.959906272569331,0,0
192,0.050486134359459055,-0.00371449699867068,0.7900058368871526,0.9968193824050996,-0.044132387015013,0.004456782326306554,0.004456782326306554,1,1,6,6,both,0.0018186758745937527,0.0020122146501603743,0.1921851634979248,2.9908312547335787,0,0
193,0.04946936435024504,-0.0035111213764037917,0.7900746368097221,0.9970055322828854,-0.02990500027100034,0.004447546664072998,0.004447546664072998,1,1,6,6,both,0.0025963693561966857,0.0034124452422672727,0.19130879640579224,3.0244827016239433,0,0
194,0.04897241696555746,-0.003222293525019939,0.7900910744109867,0.9971348918712217,-0.01461609954963485,0.0044417416134040835,0.0044417416134040835,1,1,5,5,both,0.0036722328328710465,0.005417047789603676,0.19233094155788422,3.0552413446494073,0,0
195,0.04899915720343292,-0.0029098268392729523,0.7900834595016658,0.9971965680695498,0.0007864775845723443,0.004448914367753125,0.004448914367753125,1,1,6,6,both,0.0036610311444309845,0.00589154100805119,0.1947103887796402,3.080077313663443,0,0
196,0.04947040666685837,-0.0026466352605696635,0.7900543500192856,0.9971878196427214,0.013860278336042668,0.004463157117826948,0.004463157117826948,1,1,6,6,both,0.0026607271929092423,0.004275673332993556,0.19784978032112122,3.096478716407888,0,0
197,0.05027873826563433,-0.0024976468326876017,0.7899977482333276,0.9971211801187735,0.023774458787528287,0.00448450936667933,0.00448450936667933,1,1,6,6,both,0.0026634119560122664,0.0025128804394842375,0.20033730566501617,3.106162247681273,0,0
198,0.05129054363566321,-0.002451545470939946,0.7899334160309088,0.9970136837898992,0.02975898147143765,0.004507525111916818,0.004507525111916818,1,1,6,6,both,0.004161645559669357,0.00245075010633728,0.2024228870868683,3.1107406949390937,0,0
199,0.052383161621310015,-0.0025107156806351183,0.7898557545287546,0.9968874917885001,0.032135823107258946,0.004538675094804403,0.004538675094804403,1,1,6,6,both,0.004450272522689286,0.0027595784055774184,0.20360369980335236,3.1121419366707275,0,0
200,0.053455227332789665,-0.0026346116469202294,0.7897696308082445,0.9967737955167518,0.03153134445528382,0.004526096018951275,0.004526096018951275,1,1,6,6,both,0.005293753947887122,0.0035294517542774823,0.20362494885921478,3.111492268292488,0,0
201,0.05441379866728631,-0.0027813983276188683,0.7897093408640584,0.9966884831356493,0.02819327454401894,0.004522184230448152,0.004522184230448152,1,1,7,7,both,0.004268715094130597,0.0028156185256716574,0.2018500119447708,3.1089058588280385,0,0
202,0.05518635058262821,-0.0028840814059268656,0.7896618864702283,0.9966331917484297,0.022722115157114784,0.004516063890300553,0.004516063890300553,1,1,7,7,both,0.004365005380402781,0.003203096489607493,0.19844608008861542,3.1042913572561073,0,0
203,0.05572589334901259,-0.0029050424953060883,0.7896109374749307,0.9966048163635075,0.015868904893658133,0.004513892724382185,0.004513892724382185,1,1,7,7,both,0.003592852883840588,0.00275662140805583,0.19312481582164764,3.0976181364870032,0,0
204,0.05601719047041034,-0.00282812896496443,0.789567062446598,0.9965989130696522,0.008567562394051436,0.004522045659005054,0.004522045659005054,1,1,7,7,both,0.002469387288152293,0.0019182095168460466,0.1866551786661148,3.0893713093638566,0,0
205,0.0560763218659886,-0.0026677093868288176,0.7895423281961013,0.996611874734744,0.0017391586934782817,0.0045354512529795915,0.0045354512529795915,1,1,7,7,both,0.0018547470761049406,0.0014283725645345708,0.1797264963388443,3.080617380742987,0,0
206,0.05594173408200015,-0.0024431823766273186,0.7895310465002715,0.9966398575608689,-0.003958464234954384,0.004547495923624717,0.004547495923624717,1,1,6,6,both,0.001273692314847058,0.0009601046207067766,0.17414851486682892,3.0725440083376614,0,0
207,0.05566715855549606,-0.002177173520730092,0.7895343471273463,0.9966772738411512,-0.008075750779532043,0.004566648217388138,0.004566648217388138,1,1,6,6,both,0.0007846277370362661,0.0005728883200820712,0.16827140748500824,3.0662530238944465,0,0
208,0.05531278020911689,-0.001894422996358886,0.789549044727778,0.9967176388935614,-0.010422892540563847,0.004583680719921563,0.004583680719921563,1,1,7,7,both,0.0004804566566999837,0.00031542557103476373,0.1620102971792221,3.0625528120387666,0,0
209,0.054939627773406594,-0.0016276563875581545,0.7895818290782878,0.9967536090728747,-0.010975071638538112,0.004582534089528498,0.004582534089528498,1,1,6,6,both,0.0003443950079534031,0.0002840660645331763,0.15509702265262604,3.061792870851551,0,0
210,0.054595151965042,-0.0014104026607952378,0.7896161018536801,0.9967749814706013,-0.010131641422488069,0.004579441919162458,0.004579441919162458,1,1,6,6,both,0.0007560932013016124,0.0007633400664434167,0.14819930493831635,3.06336399649852,0,0
211,0.05434345487096237,-0.0012543975502755037,0.7896475992321474,0.9967871888920216,-0.007402855708224357,0.004562487869940145,0.004562487869940145,1,1,6,6,both,0.0011777693344146348,0.0013351282295865903,0.14491228759288788,3.067942476927958,0,0
212,0.05425957796059651,-0.001164386480182793,0.7896696192392563,0.9968058677543027,-0.0024669679519371364,0.004544361685520554,0.004544361685520554,1,1,6,6,both,0.0018822320580799638,0.00228503446926753,0.14615200459957123,3.0756170614248814,0,0
213,0.05438337963574651,-0.0011322871638833666,0.7896943910476558,0.9968257696962981,0.0036412257397058284,0.004535351019720812,0.004535351019720812,1,1,6,6,both,0.002275048120211949,0.0029537908337466867,0.1463155299425125,3.0842323327159393,0,0
214,0.05470524333543744,-0.001145907241022115,0.7897009025253059,0.9968303013512957,0.00946657940267458,0.004530580635189303,0.004530580635189303,1,1,6,6,both,0.0034051681243474105,0.0044181444701063815,0.14727544784545898,3.091628866240625,0,0
215,0.05515909556600451,-0.0011998138568811074,0.7896840475905273,0.9968055624836025,0.01334859501667853,0.004541470939306694,0.004541470939306694,1,1,6,6,both,0.005182506892114996,0.006552803616573291,0.1502782553434372,3.0960601684317357,0,0
216,0.05566359264916853,-0.0012412111659948558,0.7896486540770085,0.9967627521344564,0.014838149504824026,0.00456370686318806,0.00456370686318806,1,1,6,6,both,0.006020385813966842,0.007487379191926323,0.15624909102916718,3.097561224478327,0,0
217,0.05611176361916903,-0.0012296459044221267,0.7896063479989787,0.9967181079685478,0.013181499117661801,0.004596612355773359,0.004596612355773359,1,1,6,6,both,0.00681407800974037,0.008133954147563738,0.16378092765808105,3.095593484217715,0,0
218,0.0563875300394489,-0.0011434888619023644,0.7895813442942088,0.9966836624486541,0.008110777067055003,0.004631879284838641,0.004631879284838641,1,1,7,7,both,0.006880664580089747,0.007873836579107358,0.1710500568151474,3.0895031216182214,0,0
219,0.05637958291069796,-0.001016143753420026,0.7895927946460335,0.9966780919587134,-0.00023373908091004904,0.004638572551511198,0.004638572551511198,1,1,6,6,both,0.00703606058726912,0.007771826266057974,0.17655819654464722,3.0783509705346916,0,0
220,0.055993615906165306,-0.0008806355086224388,0.7896316415029824,0.9967201053011857,-0.011351970721548615,0.004640837792141427,0.004640837792141427,1,1,7,7,both,0.005857218349903881,0.006276479619727207,0.17974305152893066,3.060894387650754,0,0
221,0.055161669616936235,-0.0007650301745670977,0.7896952752104047,0.9968109085030189,-0.02446900850673739,0.004624005782111359,0.004624005782111359,1,1,7,7,both,0.004217111931510231,0.0044042130345628965,0.18111227452754974,3.036267147507197,0,0
222,0.053809960902484626,-0.0006763771093704625,0.7897883630680759,0.9969394458866719,-0.03975613866034144,0.004614533457409708,0.004614533457409708,1,1,8,8,both,0.0028685197134973163,0.002950809449831692,0.18266190588474274,3.002392608590013,0,0
223,0.05188676451568799,-0.0005955847328629919,0.7899139330730245,0.9971041617055453,-0.05656459961166583,0.0046070216033422436,0.0046070216033422436,1,1,8,8,both,0.002008578294966921,0.001993620953789902,0.18332338333129883,2.9593846316368886,0,0
224,0.04936691421318295,-0.0004935340296894328,0.7900746128691537,0.9973059291959468,-0.07411324419132467,0.004603608703739534,0.004603608703739534,1,1,7,7,both,0.001957896729949737,0.0018405884666613695,0.18417319655418396,2.9089992287837183,0,0
225,0.046268851764030144,-0.00032207660615810903,0.7902619315175374,0.9975442467295179,-0.09111948379861187,0.004605018045940726,0.004605018045940726,1,1,7,7,both,0.0016811592331512002,0.0015418358026404722,0.1829570084810257,2.8558922064945578,0,0
226,0.042670489362094985,-4.939696291311196e-05,0.7904611914493638,0.9978171283681827,-0.10583418829221057,0.004613567797425867,0.004613567797425867,1,1,7,7,both,0.001241326724819787,0.0011126489098814592,0.17985819280147552,2.807415921866082,0,0
227,0.038714385534338557,0.0003458676596653459,0.7906520453140231,0.9981163830730919,-0.1163559949340126,0.00463578733266538,0.00463578733266538,1,1,7,7,both,0.000963440720646751,0.0008139377065343538,0.1767963320016861,2.7716981704630523,0,0
228,0.03460217275566265,0.0008776606968547141,0.790826211446002,0.998430752749415,-0.12094743466693839,0.004669122244469009,0.004669122244469009,1,1,8,8,both,0.00046292287587840414,0.0003653388806239587,0.17439283430576324,2.7561250670704647,0,0
229,0.030569079364029965,0.0015315885976812276,0.7909767191870681,0.9987385864759366,-0.11862039387154959,0.004612738841783721,0.004612738841783721,1,1,8,8,both,0.0003092912147021209,0.0006840731941711563,0.17387661337852478,2.7646124590136343,0,0
230,0.026811774942179522,0.0023018747061601076,0.7911048200362054,0.9990156163286298,-0.11050895358383656,0.004559220880494198,0.004559220880494198,1,1,7,7,both,0.0014339779468630386,0.0019744175103388133,0.1748669296503067,2.792980871671263,0,0
231,0.023460401239852813,0.0032110143576123506,0.7912156066532688,0.9992440478631381,-0.09856981477431495,0.004509367323027955,0.004509367323027955,1,1,6,6,both,0.0036294691207661507,0.004561524676073165,0.17843201756477356,2.8335846954565747,0,0
232,0.020593203877977338,0.00428182164472706,0.7913076384114681,0.9994219539573846,-0.08432933417280811,0.004476832173987477,0.004476832173987477,1,1,5,5,both,0.005422610550849526,0.006805108714433315,0.1841348558664322,2.8800045058662627,0,0
233,0.01821504302243803,0.00549265731031777,0.7913511403709215,0.9995523073495983,-0.06994590751586195,0.00444924153965149,0.00444924153965149,1,1,5,5,both,0.005634826576758306,0.007303118405340958,0.19075168669223785,2.9241494774191024,0,0
234,0.016304889748221377,0.0067678924188856945,0.7913696053413075,0.9996434733390902,-0.056180978653430996,0.004446529144844776,0.004446529144844776,1,1,5,5,both,0.007895324786899265,0.008946841752201938,0.19754548370838165,2.963287389940918,0,0
