step,base_x,base_y,base_z,up_z,vx,left_z,right_z,left_contact,right_contact,left_contact_count,right_contact_count,contact_state,left_slip_speed,right_slip_speed,action_mean_abs,reward,terminated,truncated
118,0.06641560119438446,-0.0003860441074345093,0.7886402197575018,0.9936934272665189,0.03381800453080139,0.004531357533944971,0.004763263118005911,1,1,3,4,both,0.0031943952004310065,0.0030667001669904036,0.19131754338741302,3.1087019221742955,0,0
119,0.06763769271695624,0.00017712924599063912,0.7885266652928483,0.9934689001162925,0.03594386831093488,0.004543189187450166,0.004743080099211695,1,1,3,4,both,0.0033843823219591195,0.0027402905925291033,0.19801755249500275,3.10956649674446,0,0
120,0.06887518083626618,0.0007330572318842947,0.7884106259941505,0.9932291025541025,0.03639670939146858,0.004554522216208584,0.004705103781057162,1,1,3,4,both,0.0034661580698514194,0.0025541582742565337,0.20301678776741028,3.109248141724959,0,0
121,0.07008546064082258,0.001276652138611152,0.7882992069664996,0.992991192966599,0.03559646483989418,0.0045659134164746235,0.004669339353754735,1,1,4,4,both,0.003304305518714908,0.0022622189041677154,0.20613856613636017,3.1082360778658678,0,0
122,0.07124169552107008,0.0017929561233844596,0.7881931846843394,0.9927669414623722,0.0340069082425737,0.004574937592285479,0.00463801749057496,1,1,4,4,both,0.0028659201310486135,0.00217221993758602,0.20778973400592804,3.1067723118144595,0,0
123,0.07232995974620726,0.0022675981626440584,0.7880878678053479,0.9925585848520976,0.032007771327564064,0.004587156060140332,0.004614756322051789,1,1,4,4,both,0.0025129732047852646,0.002322210408983849,0.207972913980484,3.105033740669994,0,0
124,0.07334988081366826,0.0026845832622824774,0.7879861640440874,0.9923606993117577,0.029997678454735353,0.0046009693151209015,0.004600049860980407,1,1,4,4,both,0.0022035033702010997,0.002508591867339673,0.2067686766386032,3.1032450177900914,0,0
125,0.07431394682835588,0.0030225598843392795,0.7878831212689767,0.9921652129724695,0.028354882784929755,0.004613016801694889,0.004591075202053492,1,1,4,3,both,0.0018962660618831537,0.0029130082044639422,0.2050473690032959,3.101670143875034,0,0
126,0.07524295596831851,0.0032602341347290234,0.7877830378186421,0.9919651294848808,0.027323798234195094,0.004625511258840951,0.004585429450302211,1,1,4,3,both,0.00153475070939593,0.0029275685748974176,0.2031395435333252,3.100535232913813,0,0
127,0.07616019155547675,0.0034023767537551056,0.7876847472102648,0.9917574908496852,0.02697751726936003,0.004635440604540037,0.004578506395005413,1,1,4,3,both,0.0011678226641895337,0.002527225052689603,0.20121155679225922,3.0999275444830214,0,0
128,0.07708807925466934,0.003474395374532785,0.7875844611960865,0.9915404049213714,0.027290814682135144,0.0046437385368737726,0.004572182204906867,1,1,4,3,both,0.0008056024561511066,0.0022395828107518935,0.19916966557502747,3.0998372197811106,0,0
129,0.07804469824829147,0.00350236257509693,0.7874783972755951,0.9912935076715674,0.028135852753591806,0.004652443849631559,0.004570353925813831,1,1,4,3,both,0.00033571785352063,0.002020453473474888,0.19627360999584198,3.1001232069506193,0,0
130,0.0790533158704977,0.0034986611519296066,0.7873645706922917,0.9910105685487333,0.029665224182536302,0.004659364214283604,0.0045692165428256465,1,1,4,3,both,0.00038897130014712954,0.0016178627749240762,0.19185596704483032,3.1008587088242465,0,0
131,0.080137357405011,0.0034662685607616058,0.787241511334225,0.9906998525237647,0.031883574544508894,0.00466329989296221,0.004566074185366056,1,1,4,3,both,0.0007686781261920892,0.0012198323426452899,0.18919190764427185,3.101926294257383,0,0
132,0.08132451871334836,0.003403810612959859,0.7871070985059464,0.9903798753928299,0.03491650906874593,0.004664509066535923,0.004561415358048465,1,1,4,3,both,0.0011328135378160366,0.0012940517776589275,0.19063623249530792,3.103303269102675,0,0
133,0.08264091724603984,0.003309428331516693,0.7869601607104373,0.9900689021333884,0.03871760390269031,0.0046635671774751634,0.004556624736876756,1,1,4,3,both,0.0014680482243997022,0.0017659253741751726,0.1976931393146515,3.1048255015219413,0,0
134,0.08408782600400537,0.00318297775811758,0.7868001744956912,0.9897633676622545,0.042556139940162774,0.004661459162972788,0.004555042156702032,1,1,4,3,both,0.0018626881097025807,0.001962493589076397,0.204806849360466,3.1060434332729523,0,0
135,0.08563088436252297,0.003029385309921736,0.7866291892423628,0.9894498377793098,0.04538406936816483,0.004656256915776903,0.004556290324373373,1,1,4,3,both,0.0020224631548873746,0.0020623762698583036,0.21181438863277435,3.106543237288169,0,0
136,0.08721321911154219,0.002856097953350357,0.7864530241386848,0.9891167647050385,0.04653925732409448,0.0046448793997325225,0.004557528383242335,1,1,4,3,both,0.0019815201969540855,0.002306593204500538,0.2207312136888504,3.1062884342760073,0,0
137,0.0887709988863438,0.0026664736904491748,0.7862804018523104,0.9887735524763684,0.04581705220004726,0.004625434480660714,0.004558203300714436,1,1,4,3,both,0.0018128188711214583,0.002576981866542777,0.23104234039783478,3.1053644202952997,0,0
138,0.09024252029421047,0.0024647525804035154,0.7861190802168677,0.9884352892223582,0.04328004140784336,0.00460041708847796,0.004559043209892529,1,1,4,3,both,0.001820422035051914,0.0027982914096315406,0.2398189902305603,3.1037666845034333,0,0
139,0.09161193072962183,0.002257633472659415,0.7859805394711186,0.9881086001712169,0.040276777512098856,0.0045820787768084195,0.004559532599442879,1,1,4,3,both,0.002302054252265792,0.0036097908637348786,0.2073674201965332,3.1024215812857574,0,0
140,0.09283902816188014,0.002061038094502722,0.7858306244435522,0.9878049497995345,0.03609110094877379,0.004567145465044897,0.004547307999115634,1,1,4,3,both,0.0031881596342733408,0.005818582051766056,0.21632473170757294,3.0995971684235255,0,0
141,0.09389216938292265,0.0018947309126223038,0.7857095072139579,0.9875499632552234,0.030974741795367973,0.00456307225340085,0.004546399328383487,1,1,3,2,both,0.004399862887220414,0.00650722588804066,0.22299592196941376,3.095864863650331,0,0
142,0.09472740918175271,0.00174809149599174,0.7856275609911392,0.9873537792913463,0.02456587643617821,0.004548165732456151,0.004549714215254418,1,1,3,3,both,0.00572497847218518,0.007484643141034166,0.23214374482631683,3.090481372550928,0,0
143,0.09530510879169517,0.001601621066698149,0.7855878530902638,0.9872235980962817,0.016991164998307606,0.004524775799686319,0.004554260169108083,1,1,3,3,both,0.006679972453320028,0.0066997652138882325,0.24033235013484955,3.083063049504502,0,0
144,0.09560613775646598,0.00143215438310835,0.7855934972885991,0.9871953423306179,0.008853793081494518,0.00449900690045019,0.004559798006041338,1,1,3,3,both,0.007429475352763588,0.005648675024339726,0.24639108777046204,3.0738202594775736,0,0
145,0.09561797906607447,0.0012137256602835727,0.7856363728682924,0.9872630334249225,0.0003482738120144167,0.004478296360033988,0.004568509521956372,1,1,3,3,both,0.00778075762195928,0.004374781651743476,0.25057893991470337,3.0627421908533012,0,0
146,0.09531368895145735,0.0009427165816632069,0.7856794052426848,0.9874061752073227,-0.008949709253444708,0.0044555191539584,0.00457597802262644,1,1,2,3,both,0.010569939163135127,0.002606962255922629,0.2524368166923523,3.04874734396124,0,0
147,0.09467259317941965,0.000631198054477632,0.7857874926958505,0.9876112708343707,-0.018855758001108995,0.00444773870962464,0.00460029161920511,1,1,2,3,both,0.010246523956708819,0.0019947342599144343,0.2527080178260803,3.031464761357106,0,0
148,0.09371205469228064,0.00025067558421277674,0.7859714197872032,0.9878735125528337,-0.02825113197467666,0.004439318468547955,0.004619644707453938,1,1,2,3,both,0.007910990087900156,0.001794043478741458,0.25180408358573914,3.012964604709531,0,0
149,0.09247117134145151,-0.00024600156651335227,0.7862202184333198,0.9881840381859465,-0.03649656914203317,0.004429892574731559,0.004638595258160898,1,1,2,4,both,0.00548482529012004,0.0011001166569267876,0.24806247651576996,2.9951300403732315,0,0
150,0.0910092503365377,-0.0008817104566066338,0.7865211035195228,0.9885297160191321,-0.042997676615112064,0.004418636139994894,0.004659741798039435,1,1,2,4,both,0.0033013814681061306,0.0002831827008733679,0.24147053062915802,2.9801010957703724,0,0
151,0.08941868693009448,-0.001648075609042949,0.7868328363532199,0.9889020772076239,-0.04678127666009457,0.004405898883936395,0.00468515194821453,1,1,2,4,both,0.0022712702296511606,0.0009683980818192862,0.23499178886413574,2.9711854536231397,0,0
152,0.08781417405872959,-0.0024943838250984364,0.7871235172529166,0.9892885404280838,-0.04719155504014409,0.004398590631812173,0.004716736895434774,1,1,2,4,both,0.003178654304189101,0.0019474923052978678,0.22904320061206818,2.9707164338534557,0,0
153,0.08631789684860584,-0.003335654807664284,0.7873712886027474,0.9896708894869556,-0.04400815323893359,0.0043972817733201955,0.004741110112075599,1,1,2,4,both,0.004606944721031384,0.0029375142932806177,0.22344811260700226,2.979318003292554,0,0
154,0.085041539890555,-0.0040847216624359615,0.7875555981870842,0.9900243835277812,-0.037539910530907036,0.004400958798138323,0.004711615570994806,1,1,2,4,both,0.0056164410976171815,0.003890484561808342,0.21890659630298615,2.995507579084045,0,0
155,0.08407044044914239,-0.004680500343921471,0.7876792351394633,0.9903243022342649,-0.0285617482768417,0.004410233092540544,0.004692317192227697,1,1,2,4,both,0.00629212431210707,0.00460011579490897,0.21665345132350922,3.0161548610203,0,0
156,0.08345749132178604,-0.005101035875895716,0.7877540482457489,0.9905488092824474,-0.018027915510480857,0.004416667630245216,0.004684967601716765,1,1,2,4,both,0.006925952427639198,0.00521167759542591,0.2173876017332077,3.0377480558341916,0,0
157,0.08320695379501504,-0.005364976222912301,0.7878087448413684,0.9906841856358496,-0.007368750787382262,0.004422849957917661,0.004689773336643728,1,1,2,4,both,0.007973519430809121,0.00570788970746711,0.21869176626205444,3.0566229620536203,0,0
158,0.08327226598245993,-0.0055050302112977035,0.7878471307341697,0.9907288598263123,0.0019209466895556135,0.004427478118882451,0.004690746642362527,1,1,2,4,both,0.00850164563616883,0.00552990763007419,0.22047267854213715,3.070527277233223,0,0
159,0.08359530781135747,-0.005563317592997704,0.7878644193333155,0.990699075357745,0.00950123026169247,0.004430984927068601,0.00470117787596893,1,1,2,4,both,0.008238547696568543,0.004715181866748789,0.22305741906166077,3.080222652549046,0,0
160,0.08409854778326215,-0.005571827600845868,0.7878700399081753,0.9906141755550588,0.01480117564425501,0.004440090686823758,0.0047113515353663545,1,1,2,4,both,0.007332321023552243,0.00415594546771227,0.22516049444675446,3.0861078835815117,0,0
161,0.08469222169246506,-0.005543369343225368,0.7878735880216915,0.9904917929705752,0.01746099732949736,0.004454449331777403,0.004727825324750544,1,1,2,4,both,0.006465876471708262,0.003985860924223078,0.22666528820991516,3.0886755340849756,0,0
162,0.08529849193096024,-0.005472605866380467,0.7878813311836491,0.9903786972571099,0.017831477602799642,0.004467459146376751,0.0047478547187649565,1,1,2,4,both,0.0059899019129195825,0.0035651201336121437,0.22713826596736908,3.088858978662082,0,0
163,0.08584440492219343,-0.0053477560841892055,0.7878890223034397,0.9902929867156789,0.01605626444803495,0.004481858520445699,0.004706137934579566,1,1,2,4,both,0.005715875026754151,0.0034844018928732214,0.22570249438285828,3.08691285923353,0,0
164,0.08627452902352829,-0.005160940427859136,0.7878859303271115,0.9902390582717028,0.012650708862790032,0.004498350702324565,0.004666723377527944,1,1,2,4,both,0.005265942324823014,0.0036121375395940973,0.22253741323947906,3.0831649156212686,0,0
165,0.08653903773106392,-0.00490133110063084,0.7878641808927861,0.9902111321275177,0.0077796678686948215,0.00451654563640367,0.004636524873698311,1,1,2,4,both,0.004604033794084376,0.003796444861943446,0.21781666576862335,3.07742835527328,0,0
166,0.08660212035750432,-0.00454944478195559,0.7878210299168713,0.9902017218271815,0.00185537136589428,0.004536879518572123,0.004612407093603454,1,1,2,4,both,0.003946528667177259,0.003793938801175454,0.2118869423866272,3.069774373871668,0,0
167,0.08644698389596811,-0.004072338767544552,0.7877674384020088,0.9902110096495208,-0.00456283710400624,0.004561617917068099,0.004591516425070139,1,1,2,4,both,0.003641846722598396,0.0035445308859930386,0.2058560997247696,3.0605865893204047,0,0
168,0.08606161646925403,-0.003454761032848456,0.7877036276539875,0.9902425567226754,-0.011334336079825832,0.004586946434297405,0.004570691955709985,1,1,2,4,both,0.0037685399252957263,0.0032780571222194334,0.1997782438993454,3.0497503115840234,0,0
169,0.08543948453406833,-0.002694461314583146,0.7876251771525122,0.99030097731797,-0.018297998093697195,0.004613431121167008,0.004550229650388215,1,1,2,4,both,0.004298128680905168,0.0029755070567740304,0.19356434047222137,3.0374263928460947,0,0
170,0.0845877552894,-0.0017898003848989133,0.7875334307166806,0.9903946693185729,-0.02505086013730361,0.004643496947198379,0.004531246021864537,1,1,2,4,both,0.005177598834671159,0.0025600103791270225,0.18740855157375336,3.0244020177837174,0,0
171,0.0835121558213042,-0.0007343184530852015,0.7874321512572292,0.9905256800193378,-0.031635278473406137,0.004664187848326767,0.004513703024923162,1,1,2,3,both,0.006268200534401475,0.0021499426595678246,0.1811923235654831,3.0107358911627755,0,0
172,0.08222075420830441,0.0004765985984065215,0.7873230849291406,0.9907034258961992,-0.03798240038234669,0.004638075500364977,0.004494407892568671,1,1,2,3,both,0.0073205395093595416,0.0017045848003277686,0.17572593688964844,2.9965307432828125,0,0
173,0.0807537732785013,0.0018027556844504922,0.7873164606049697,0.9909242376868425,-0.04314649793538536,0.004644375181935428,0.0044995581094106375,1,1,4,3,both,0.007322190628699611,0.0007218861926881791,0.17192453145980835,2.9841452096355003,0,0
174,0.07924727201020026,0.002971907563724824,0.7875360078274126,0.9912188259056108,-0.04430886083238357,0.0046442838278991615,0.0044807640403755206,1,1,4,2,both,0.004532319174209611,0.003209311537209471,0.1736011952161789,2.981502364951983,0,0
175,0.07781033490092935,0.0037905100217210464,0.787729522458213,0.9915641678797156,-0.04226285615502679,0.004615151355600373,0.004452162163763346,1,1,4,2,both,0.004920830050469497,0.0034312089291273083,0.1778581738471985,2.9869387693277023,0,0
176,0.07648874508692186,0.004227792409174181,0.7878875418367712,0.9919246572735436,-0.03887028864727936,0.0046201411886476924,0.004452724816701444,1,1,4,2,both,0.006247746330181721,0.003572052620140418,0.18229064345359802,2.9956181835325277,0,0
177,0.07527369662712034,0.004355102569379749,0.7880182428734863,0.9922699304819959,-0.03573671940592684,0.0046446883760284975,0.004453166881704041,1,1,4,2,both,0.007359334424645558,0.0037003981797897245,0.18712203204631805,3.003469948257272,0,0
178,0.07414223270922335,0.004211198642329875,0.7881355293452894,0.9925937698464466,-0.033278350526382165,0.004650774860215777,0.0044517894121213625,1,1,4,2,both,0.007556963134736456,0.0038820546013064367,0.19299434125423431,3.009577949225204,0,0
179,0.07305261600850183,0.0038317948617979936,0.7882455822591037,0.9928950336533586,-0.0320475500212213,0.004661595825740241,0.0044498667551153386,1,1,4,2,both,0.007292878195122667,0.003976787781340324,0.1998284012079239,3.012815637548308,0,0
180,0.07194413455859583,0.003263369762407234,0.7883529005795552,0.9931867867715733,-0.03260239558547046,0.004665868033368489,0.004451899137406491,1,1,4,2,both,0.006008457903432189,0.004001852592444591,0.2063901424407959,3.0120646575571968,0,0
181,0.0707649479856796,0.0025416070001701503,0.7884650897094462,0.993485803778356,-0.03468195802694785,0.004660262713904198,0.004459150294348922,1,1,4,2,both,0.0046943787813149606,0.0038497056161594452,0.21178176999092102,3.007891840599184,0,0
182,0.06947252189937471,0.0017020711507631763,0.7885834995728436,0.9937989894096139,-0.03801253195014391,0.004657065515459861,0.004469625389427464,1,1,4,2,both,0.00429784277551213,0.003566261434162817,0.21501344442367554,3.000754404975602,0,0
183,0.06803280783921413,0.0007882521450875448,0.7887091598905015,0.9941224801049956,-0.042344531181193516,0.004664563977052106,0.004483458728996477,1,1,4,2,both,0.004102386872069329,0.003176770999207167,0.21595947444438934,2.990991661122269,0,0
184,0.06642872225744319,-0.00014967202581622473,0.7888407229919485,0.9944532491278416,-0.04717898769914535,0.004679774646880391,0.004497963765727298,1,1,4,2,both,0.003666044671519811,0.0025804844471548436,0.21679574251174927,2.979536466038294,0,0
185,0.06464798202941023,-0.00106041288806494,0.7889794799489253,0.9947875239745207,-0.0523747125892046,0.004699174130630052,0.004513526342084261,1,1,4,2,both,0.0031797985573443445,0.002061306769151582,0.21627868711948395,2.966360881313879,0,0
186,0.06268607443974587,-0.0018946116283334435,0.7891290305264871,0.9951147533997584,-0.057703164401892874,0.004677843076536934,0.004533966189391121,1,1,3,2,both,0.0028987014202260194,0.0014587021946464208,0.2143959105014801,2.952315580069002,0,0
187,0.06055524194952337,-0.002604446942387397,0.7892903563378574,0.9954288984628538,-0.06267154383007355,0.004639046611181759,0.004559860810991724,1,1,3,3,both,0.001934020899974981,0.0008167047409385794,0.21113301813602448,2.9388062073961456,0,0
188,0.058307675460782554,-0.0031494255630601905,0.7894773265173555,0.995730941914156,-0.06610489672767111,0.004608975188203239,0.004561323670611978,1,1,2,3,both,0.00168454271177289,0.0007667117767705225,0.20577731728553772,2.9294012877080373,0,0
189,0.05604045005322802,-0.0035157420623891655,0.789636930489701,0.9960263363252067,-0.06668310022219225,0.00458235166523914,0.004533482907907494,1,1,3,3,both,0.005355644038192146,0.0012808959021508208,0.2015562653541565,2.92821262965256,0,0
190,0.05388400481841152,-0.0037279757017043506,0.7897937637674017,0.9963137202296055,-0.06342485984754409,0.004570868709839811,0.004505942389986122,1,1,3,3,both,0.0029851157763848136,0.0019608729927671855,0.19771866500377655,2.93813807238146,0,0
191,0.0519866355179695,-0.003789723913350721,0.7899155988256488,0.9965826485354151,-0.05580497942476533,0.0045672991201504524,0.004477146125013591,1,1,3,3,both,0.0029235480486686075,0.0030006388681889607,0.19438982009887695,2.959906272569331,0,0
192,0.050486134359459055,-0.00371449699867068,0.7900058368871526,0.9968193824050996,-0.044132387015013,0.0045738389240863805,0.004456782326306554,1,1,3,3,both,0.0032250557205168516,0.004463534440776223,0.1921851634979248,2.9908312547335787,0,0
193,0.04946936435024504,-0.0035111213764037917,0.7900746368097221,0.9970055322828854,-0.02990500027100034,0.004586372088793315,0.004447546664072998,1,1,3,3,both,0.004063504400600319,0.0077515475457308036,0.19130879640579224,3.0244827016239433,0,0
194,0.04897241696555746,-0.003222293525019939,0.7900910744109867,0.9971348918712217,-0.01461609954963485,0.00459227438868242,0.0044417416134040835,1,1,3,2,both,0.005372698096913977,0.01227283170968055,0.19233094155788422,3.0552413446494073,0,0
195,0.04899915720343292,-0.0029098268392729523,0.7900834595016658,0.9971965680695498,0.0007864775845723443,0.004591877897396776,0.004448914367753125,1,1,3,3,both,0.008392189359315242,0.014729987444157945,0.1947103887796402,3.080077313663443,0,0
196,0.04947040666685837,-0.0026466352605696635,0.7900543500192856,0.9971878196427214,0.013860278336042668,0.004581734731300118,0.004463157117826948,1,1,3,3,both,0.01062132935241092,0.012852086086215301,0.19784978032112122,3.096478716407888,0,0
197,0.05027873826563433,-0.0024976468326876017,0.7899977482333276,0.9971211801187735,0.023774458787528287,0.00456776581093472,0.00448450936667933,1,1,3,3,both,0.011507610728571616,0.009480366740237027,0.20033730566501617,3.106162247681273,0,0
198,0.05129054363566321,-0.002451545470939946,0.7899334160309088,0.9970136837898992,0.02975898147143765,0.004550725923110729,0.004507525111916818,1,1,3,3,both,0.011894954892375798,0.005282496395437722,0.2024228870868683,3.1107406949390937,0,0
199,0.052383161621310015,-0.0025107156806351183,0.7898557545287546,0.9968874917885001,0.032135823107258946,0.004538675094804403,0.0045426453139518555,1,1,3,3,both,0.011040368860278017,0.003258106010117472,0.20360369980335236,3.1121419366707275,0,0
200,0.053455227332789665,-0.0026346116469202294,0.7897696308082445,0.9967737955167518,0.03153134445528382,0.004526096018951275,0.004584619460174605,1,1,3,3,both,0.01202225441131507,0.0022863307341289777,0.20362494885921478,3.111492268292488,0,0
201,0.05441379866728631,-0.0027813983276188683,0.7897093408640584,0.9966884831356493,0.02819327454401894,0.004522184230448152,0.004622115592869472,1,1,3,4,both,0.009761371883208012,0.0018472466533439138,0.2018500119447708,3.1089058588280385,0,0
202,0.05518635058262821,-0.0028840814059268656,0.7896618864702283,0.9966331917484297,0.022722115157114784,0.004516063890300553,0.004607432571178825,1,1,3,4,both,0.008803672950118508,0.002064456261024502,0.19844608008861542,3.1042913572561073,0,0
203,0.05572589334901259,-0.0029050424953060883,0.7896109374749307,0.9966048163635075,0.015868904893658133,0.004513892724382185,0.00460043210771665,1,1,3,4,both,0.006817070192133084,0.0023272565420592696,0.19312481582164764,3.0976181364870032,0,0
204,0.05601719047041034,-0.00282812896496443,0.789567062446598,0.9965989130696522,0.008567562394051436,0.004522045659005054,0.00459485351307316,1,1,3,4,both,0.004780257495756268,0.0022101954819170266,0.1866551786661148,3.0893713093638566,0,0
205,0.0560763218659886,-0.0026677093868288176,0.7895423281961013,0.996611874734744,0.0017391586934782817,0.0045354512529795915,0.0045913794605073124,1,1,3,4,both,0.0038520766718691596,0.0018256403350039741,0.1797264963388443,3.080617380742987,0,0
206,0.05594173408200015,-0.0024431823766273186,0.7895310465002715,0.9966398575608689,-0.003958464234954384,0.004547495923624717,0.004587067122011599,1,1,2,4,both,0.002885645653495647,0.0013432471974698665,0.17414851486682892,3.0725440083376614,0,0
207,0.05566715855549606,-0.002177173520730092,0.7895343471273463,0.9966772738411512,-0.008075750779532043,0.004566648217388138,0.0045853521243190525,1,1,2,4,both,0.0019373071888843466,0.0008554258046441033,0.16827140748500824,3.0662530238944465,0,0
208,0.05531278020911689,-0.001894422996358886,0.789549044727778,0.9967176388935614,-0.010422892540563847,0.004594694903768071,0.004583680719921563,1,1,3,4,both,0.0014233574704333337,0.0006419985722368973,0.1620102971792221,3.0625528120387666,0,0
209,0.054939627773406594,-0.0016276563875581545,0.7895818290782878,0.9967536090728747,-0.010975071638538112,0.0046083540996484165,0.004582534089528498,1,1,3,3,both,0.0017260850996805418,0.0015091640239301579,0.15509702265262604,3.061792870851551,0,0
210,0.054595151965042,-0.0014104026607952378,0.7896161018536801,0.9967749814706013,-0.010131641422488069,0.004583530115878295,0.004579441919162458,1,1,3,3,both,0.002698783127767697,0.0028001714056358454,0.14819930493831635,3.06336399649852,0,0
211,0.05434345487096237,-0.0012543975502755037,0.7896475992321474,0.9967871888920216,-0.007402855708224357,0.004562487869940145,0.004577705844264344,1,1,3,3,both,0.00364175050721535,0.004492255480026608,0.14491228759288788,3.067942476927958,0,0
212,0.05425957796059651,-0.001164386480182793,0.7896696192392563,0.9968058677543027,-0.0024669679519371364,0.004544361685520554,0.004577635894192373,1,1,3,3,both,0.004352051507933985,0.006721797917711229,0.14615200459957123,3.0756170614248814,0,0
213,0.05438337963574651,-0.0011322871638833666,0.7896943910476558,0.9968257696962981,0.0036412257397058284,0.004535351019720812,0.004587088510186611,1,1,3,3,both,0.005772372827633108,0.00931266746409553,0.1463155299425125,3.0842323327159393,0,0
214,0.05470524333543744,-0.001145907241022115,0.7897009025253059,0.9968303013512957,0.00946657940267458,0.004530580635189303,0.004595502098507381,1,1,3,3,both,0.007868109115041282,0.013591106513911858,0.14727544784545898,3.091628866240625,0,0
215,0.05515909556600451,-0.0011998138568811074,0.7896840475905273,0.9968055624836025,0.01334859501667853,0.004541470939306694,0.004611474624057036,1,1,3,3,both,0.00858293744208855,0.018160757286365698,0.1502782553434372,3.0960601684317357,0,0
216,0.05566359264916853,-0.0012412111659948558,0.7896486540770085,0.9967627521344564,0.014838149504824026,0.00456370686318806,0.00462001540119528,1,1,3,3,both,0.0077610778595317564,0.019583338373301156,0.15624909102916718,3.097561224478327,0,0
217,0.05611176361916903,-0.0012296459044221267,0.7896063479989787,0.9967181079685478,0.013181499117661801,0.004596612355773359,0.004625730512598916,1,1,3,3,both,0.005725763246965703,0.019303269341505815,0.16378092765808105,3.095593484217715,0,0
218,0.0563875300394489,-0.0011434888619023644,0.7895813442942088,0.9966836624486541,0.008110777067055003,0.004639841499853425,0.004631879284838641,1,1,4,3,both,0.003299879389387368,0.01695176282515442,0.1710500568151474,3.0895031216182214,0,0
219,0.05637958291069796,-0.001016143753420026,0.7895927946460335,0.9966780919587134,-0.00023373908091004904,0.00466232750864147,0.004638572551511198,1,1,4,2,both,0.0019623016830945983,0.014286934203153454,0.17655819654464722,3.0783509705346916,0,0
220,0.055993615906165306,-0.0008806355086224388,0.7896316415029824,0.9967201053011857,-0.011351970721548615,0.00464084205186718,0.004640837792141427,1,1,4,3,both,0.0024595548404814666,0.010765149016751012,0.17974305152893066,3.060894387650754,0,0
221,0.055161669616936235,-0.0007650301745670977,0.7896952752104047,0.9968109085030189,-0.02446900850673739,0.004624005782111359,0.00464847002408568,1,1,4,3,both,0.0026784479726473204,0.007483223684139,0.18111227452754974,3.036267147507197,0,0
222,0.053809960902484626,-0.0006763771093704625,0.7897883630680759,0.9969394458866719,-0.03975613866034144,0.004614533457409708,0.004655284308688994,1,1,4,4,both,0.002576386906355635,0.005200313110833589,0.18266190588474274,3.002392608590013,0,0
223,0.05188676451568799,-0.0005955847328629919,0.7899139330730245,0.9971041617055453,-0.05656459961166583,0.0046070216033422436,0.004661089693631989,1,1,4,4,both,0.0024154662275610353,0.003523617904643209,0.18332338333129883,2.9593846316368886,0,0
224,0.04936691421318295,-0.0004935340296894328,0.7900746128691537,0.9973059291959468,-0.07411324419132467,0.004603608703739534,0.004673017027303494,1,1,3,4,both,0.0026195893729548734,0.002748271664996759,0.18417319655418396,2.9089992287837183,0,0
225,0.046268851764030144,-0.00032207660615810903,0.7902619315175374,0.9975442467295179,-0.09111948379861187,0.004605018045940726,0.004688160166168163,1,1,3,4,both,0.002281465548631249,0.0018666334540663723,0.1829570084810257,2.8558922064945578,0,0
226,0.042670489362094985,-4.939696291311196e-05,0.7904611914493638,0.9978171283681827,-0.10583418829221057,0.004613567797425867,0.004706904464349928,1,1,3,4,both,0.0018677524557411756,0.000857840343404982,0.17985819280147552,2.807415921866082,0,0
227,0.038714385534338557,0.0003458676596653459,0.7906520453140231,0.9981163830730919,-0.1163559949340126,0.00463578733266538,0.004726380260788927,1,1,3,4,both,0.002054403586773078,0.0005769463145677055,0.1767963320016861,2.7716981704630523,0,0
228,0.03460217275566265,0.0008776606968547141,0.790826211446002,0.998430752749415,-0.12094743466693839,0.004670371804783989,0.004669122244469009,1,1,4,4,both,0.0020975312006208005,0.0015290311605292268,0.17439283430576324,2.7561250670704647,0,0
229,0.030569079364029965,0.0015315885976812276,0.7909767191870681,0.9987385864759366,-0.11862039387154959,0.004675073043157816,0.004612738841783721,1,1,4,4,both,0.0021375288357397197,0.0027530973223320668,0.17387661337852478,2.7646124590136343,0,0
230,0.026811774942179522,0.0023018747061601076,0.7911048200362054,0.9990156163286298,-0.11050895358383656,0.004674129391070474,0.004559220880494198,1,1,4,3,both,0.0022451369595570063,0.004884248595313578,0.1748669296503067,2.792980871671263,0,0
231,0.023460401239852813,0.0032110143576123506,0.7912156066532688,0.9992440478631381,-0.09856981477431495,0.004673984874966501,0.004509367323027955,1,1,4,2,both,0.002692225914011248,0.009078146144734898,0.17843201756477356,2.8335846954565747,0,0
232,0.020593203877977338,0.00428182164472706,0.7913076384114681,0.9994219539573846,-0.08432933417280811,0.004682523493465221,0.004476832173987477,1,1,3,2,both,0.0046763321763441945,0.013034601101751508,0.1841348558664322,2.8800045058662627,0,0
233,0.01821504302243803,0.00549265731031777,0.7913511403709215,0.9995523073495983,-0.06994590751586195,0.0046871540855751015,0.00444924153965149,1,1,3,2,both,0.00846321147111422,0.01415259307619934,0.19075168669223785,2.9241494774191024,0,0
234,0.016304889748221377,0.0067678924188856945,0.7913696053413075,0.9996434733390902,-0.056180978653430996,0.004698060705152014,0.004446529144844776,1,1,2,3,both,0.010970645497325494,0.013168029742021515,0.19754548370838165,2.963287389940918,0,0
235,0.014749230082805565,0.008104099199877075,0.7914278061597197,0.999702471733016,-0.04575469604164152,0.004680665368174422,0.004436423646889648,1,1,2,3,both,0.010968694897422712,0.008064008763382239,0.20237046480178833,2.9905498592737514,0,0
