step,motion_frame,world_x,bc_frame_penetration_m,ppo_frame_penetration_m,bc_frame_max_deficit_m,ppo_frame_max_deficit_m,frame_max_deficit_improvement_m,bc_distance_sphere_0_m,bc_distance_sphere_1_m,bc_distance_sphere_2_m,bc_distance_sphere_3_m,bc_distance_sphere_4_m,bc_distance_sphere_5_m,bc_distance_sphere_6_m,bc_distance_sphere_7_m,ppo_distance_sphere_0_m,ppo_distance_sphere_1_m,ppo_distance_sphere_2_m,ppo_distance_sphere_3_m,ppo_distance_sphere_4_m,ppo_distance_sphere_5_m,ppo_distance_sphere_6_m,ppo_distance_sphere_7_m,flat_reference_sphere_0_m,flat_reference_sphere_1_m,flat_reference_sphere_2_m,flat_reference_sphere_3_m,flat_reference_sphere_4_m,flat_reference_sphere_5_m,flat_reference_sphere_6_m,flat_reference_sphere_7_m,bc_deficit_sphere_0_m,bc_deficit_sphere_1_m,bc_deficit_sphere_2_m,bc_deficit_sphere_3_m,bc_deficit_sphere_4_m,bc_deficit_sphere_5_m,bc_deficit_sphere_6_m,bc_deficit_sphere_7_m,ppo_deficit_sphere_0_m,ppo_deficit_sphere_1_m,ppo_deficit_sphere_2_m,ppo_deficit_sphere_3_m,ppo_deficit_sphere_4_m,ppo_deficit_sphere_5_m,ppo_deficit_sphere_6_m,ppo_deficit_sphere_7_m,ppo_residual_joint_0_rad,ppo_residual_joint_1_rad,ppo_residual_joint_2_rad,ppo_residual_joint_3_rad,ppo_residual_joint_4_rad,ppo_residual_joint_5_rad,ppo_residual_joint_6_rad,ppo_residual_joint_7_rad,ppo_residual_joint_8_rad,ppo_residual_joint_9_rad,ppo_residual_joint_10_rad,ppo_residual_joint_11_rad
416,149.51999999999998,-1.6526200771331787,0.04866906628012657,0.0,0.05166664801537991,0.0,0.05166664801537991,0.07794638723134995,0.07865279912948608,-0.04328436776995659,-0.04866906628012657,0.18605926632881165,0.18379127979278564,0.034518152475357056,0.02980097010731697,0.16825833916664124,0.1602640450000763,0.13111363351345062,0.12176020443439484,0.2307388335466385,0.2384205013513565,0.11941144615411758,0.11747299879789352,0.03827373683452606,0.03378649055957794,0.013382280245423317,0.007997581735253334,0.13480350375175476,0.1376156508922577,0.028608277440071106,0.03198285028338432,0.0,0.0,0.05166664801537991,0.05166664801537991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434995889663696,-0.09230363368988037,0.01700798235833645,0.17332537472248077,-0.12013420462608337,0.019226953387260437,0.09059566259384155,0.03831789642572403,-0.014095873571932316,0.12843292951583862,-0.08757985383272171,0.029510201886296272
417,149.94,-1.656966209411621,0.0491706058382988,0.0,0.05166664615273476,0.0,0.05166664615273476,0.0835658386349678,0.08433149009943008,-0.04380873218178749,-0.0491706058382988,0.1707221418619156,0.16837750375270844,0.017085032537579536,0.01238641981035471,0.1709914356470108,0.1627691090106964,0.13448172807693481,0.1250050961971283,0.234000101685524,0.23909591138362885,0.10250739753246307,0.09673120081424713,0.03980480134487152,0.03533657640218735,0.012857913039624691,0.007496040314435959,0.1295480728149414,0.13207320868968964,0.027213864028453827,0.03024403564631939,0.0,0.0,0.051666645221412184,0.05166664615273476,0.0,0.0,0.00512883149087429,0.012857615835964679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026834726333618,-0.09457115828990936,0.018300022929906845,0.17217054963111877,-0.12183605134487152,0.018315458670258522,0.08530900627374649,0.038347240537405014,-0.014596899040043354,0.12788450717926025,-0.08774533867835999,0.02956111542880535
418,150.35999999999999,-1.6613200902938843,0.04937609285116196,0.0,0.05166664615273476,0.0,0.05166664615273476,0.08250785619020462,0.08330954611301422,-0.04393909126520157,-0.04937609285116196,0.15881061553955078,0.15671177208423615,0.0033828162122517824,-0.000944575120229274,0.1725803166627884,0.16418299078941345,0.1356654316186905,0.12601496279239655,0.22887063026428223,0.23387551307678223,0.08724569529294968,0.08185255527496338,0.03931529074907303,0.034784454852342606,0.012727554887533188,0.007290552370250225,0.12639473378658295,0.1287342756986618,0.026678327471017838,0.029485786333680153,0.0,0.0,0.05166664615273476,0.051666645221412184,0.0,0.0,0.018295511258766054,0.025430361453909426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30110734701156616,-0.0961507111787796,0.019025351852178574,0.17196664214134216,-0.12372231483459473,0.017645636573433876,0.08336657285690308,0.03849794715642929,-0.015143919736146927,0.12631107866764069,-0.08743970841169357,0.02964707463979721
419,150.78,-1.665675163269043,0.04952431842684746,0.0,0.051666647084057334,0.0,0.051666647084057334,0.08033699542284012,0.0811743289232254,-0.04399626702070236,-0.04952431842684746,0.1475287228822708,0.14572075009346008,-0.00968208909034729,-0.01358503382652998,0.1738629937171936,0.1653529554605484,0.13609185814857483,0.1262967735528946,0.22486180067062378,0.22978249192237854,0.0740102007985115,0.06905785202980042,0.03849845379590988,0.03389174863696098,0.012670377269387245,0.007142328657209873,0.12366042286157608,0.12582166492938995,0.026375124230980873,0.028968606144189835,0.0,0.0,0.05166664429008961,0.051666647084057334,0.0,0.0,0.031057213321328162,0.03755363997071982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983419597148895,-0.09699764102697372,0.019197458401322365,0.1719418168067932,-0.12543469667434692,0.017147721722722054,0.08366009593009949,0.03866651654243469,-0.015773793682456017,0.12480978667736053,-0.08749629557132721,0.029924659058451653
420,151.2,-1.6700359582901,0.04967312142252922,0.0,0.05166664754971862,0.0,0.05166664754971862,0.08021754771471024,0.0810447484254837,-0.04402527958154678,-0.04967312142252922,0.1334240436553955,0.13198630511760712,-0.02566320076584816,-0.029009122401475906,0.1752774864435196,0.16666582226753235,0.13688141107559204,0.126938134431839,0.2184036523103714,0.21738745272159576,0.05825391411781311,0.05378783494234085,0.03833845257759094,0.03363191708922386,0.012641367502510548,0.006993526127189398,0.11878950893878937,0.1207813173532486,0.025223009288311005,0.027613183483481407,0.0,0.0,0.051666647084057334,0.05166664754971862,0.0,0.0,0.04588621005415917,0.051622305884957316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948436737060547,-0.09717021882534027,0.01915300451219082,0.17146985232830048,-0.1265181303024292,0.016682514920830727,0.08425762504339218,0.038893286138772964,-0.01629730500280857,0.12302304804325104,-0.08700458705425262,0.03013673983514309
421,151.62,-1.6744030714035034,0.049793533980846405,0.0,0.05166664801537991,0.0,0.05166664801537991,0.08234710246324539,0.08311252295970917,-0.043992023915052414,-0.049793533980846405,0.11611396074295044,0.11512525379657745,-0.03335582837462425,-0.03117193467915058,0.17678402364253998,0.16807591915130615,0.1380830854177475,0.127974733710289,0.20132173597812653,0.20074784755706787,0.03961605578660965,0.03558013588190079,0.03892941400408745,0.03409482538700104,0.012674621306359768,0.006873113103210926,0.11167304217815399,0.113492950797081,0.023310819640755653,0.025494711473584175,0.0,0.0,0.051666645221412184,0.051666647084057334,0.0,0.0,0.05166664801537991,0.05166664615273476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903444468975067,-0.09676188230514526,0.018815120682120323,0.17064496874809265,-0.12712539732456207,0.016248267143964767,0.08505946397781372,0.039031364023685455,-0.01679992862045765,0.12074150145053864,-0.08651161938905716,0.030377395451068878
422,152.04,-1.6787703037261963,0.04984400048851967,0.0,0.05166664615273476,0.0007522077113389968,0.05091443844139576,0.08444288372993469,0.08515097200870514,-0.04389887675642967,-0.04984400048851967,0.09880518168210983,0.09822823107242584,-0.03495074808597565,-0.033001650124788284,0.1781371384859085,0.16939261555671692,0.1387898325920105,0.12854422628879547,0.18453675508499146,0.18442074954509735,0.02149255760014057,0.017912786453962326,0.03958199545741081,0.034627724438905716,0.012767767533659935,0.006822643801569939,0.10473314672708511,0.1063573881983757,0.02171589806675911,0.023664994165301323,0.0,0.0,0.05166664429008961,0.05166664429008961,0.0009279650449752807,0.0031291571259498595,0.05166664615273476,0.05166664429008961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007522077113389968,0.28415584564208984,-0.09594617038965225,0.017916150391101837,0.16980664432048798,-0.12768733501434326,0.01586230844259262,0.08695198595523834,0.038854025304317474,-0.017559455707669258,0.1180105209350586,-0.08725547790527344,0.030915111303329468
423,152.46,-1.6831400394439697,0.03759269416332245,0.0,0.039444417580962184,0.01139113388955593,0.028053283691406253,0.08635984361171722,0.08702700585126877,-0.03162006288766861,-0.03759269416332245,0.08870148658752441,0.0886135846376419,-0.02451431006193161,-0.022785117849707603,0.1894170641899109,0.18068203330039978,0.14691968262195587,0.14070530235767365,0.17384886741638184,0.17434062063694,0.004062472376972437,0.005268163979053497,0.04023095965385437,0.03525376319885254,0.012824354693293571,0.006851721554994583,0.09731005132198334,0.09875104576349258,0.019930105656385422,0.02165929786860943,0.0,0.0,0.039444417580962184,0.039444415718317034,0.0036085647344589232,0.005137461125850677,0.039444415718317034,0.039444415718317034,0.0,0.0,0.0,0.0,0.0,0.0,0.010867633279412984,0.01139113388955593,0.27660900354385376,-0.09464533627033234,0.01673975959420204,0.16838860511779785,-0.1278875470161438,0.015370886772871017,0.0885484516620636,0.03842318803071976,-0.01847759634256363,0.11436804383993149,-0.08827110379934311,0.03154747188091278
424,152.88,-1.6875096559524536,0.037501681596040726,0.005644648335874081,0.03944441618397832,0.01917249884456396,0.02027191733941436,0.08826936036348343,0.08889031410217285,-0.03149986267089844,-0.037501681596040726,0.07201260328292847,0.07217256724834442,-0.02591656520962715,-0.0244310200214386,0.1902705878019333,0.18163031339645386,0.141826331615448,0.14007869362831116,0.15645211935043335,0.15723241865634918,-0.005644648335874081,-0.00010578059300314635,0.04094298183917999,0.0359414666891098,0.01294455211609602,0.0069427345879375935,0.0901581272482872,0.09139608591794968,0.01852785050868988,0.020013395696878433,0.0,0.0,0.03944441478699446,0.03944441618397832,0.013145523965358733,0.014223518669605254,0.039444415718317034,0.039444415718317034,0.0,0.0,0.0,0.0,0.0,0.0,0.01917249884456396,0.015119176289881579,0.26754623651504517,-0.09381814301013947,0.015252262353897095,0.16528213024139404,-0.12778130173683167,0.014748853631317616,0.0898049920797348,0.0379505380988121,-0.019671890884637833,0.1109619289636612,-0.09017994999885559,0.03250669315457344
425,153.29999999999998,-1.6918723583221436,0.03766591101884842,0.008395776152610779,0.03944441664963961,0.02096304938197136,0.01848136726766825,0.0878860205411911,0.08843628317117691,-0.031679604202508926,-0.03766591101884842,0.058909736573696136,0.05923585966229439,-0.02687714248895645,-0.025588523596525192,0.19130590558052063,0.18284966051578522,0.13541683554649353,0.1355549842119217,0.141611710190773,0.14259064197540283,-0.008395776152610779,-0.0029241445008665323,0.04118495434522629,0.03619636222720146,0.01276481244713068,0.0067785051651299,0.08467771112918854,0.08575156331062317,0.01756727322936058,0.01885589212179184,0.0,0.0,0.03944441664963961,0.03944441618397832,0.0207679745554924,0.02151570364832878,0.039444415718317034,0.039444415718317034,0.0,0.0,0.0,0.0,0.0,0.0,0.02096304938197136,0.01678003662265837,0.25978437066078186,-0.09271895885467529,0.0137220723554492,0.16224375367164612,-0.12731504440307617,0.014021996408700943,0.08980032056570053,0.03722982108592987,-0.02089899592101574,0.10763835906982422,-0.09256429970264435,0.03364090994000435
426,153.72,-1.6962324380874634,0.037934836000204086,0.010650774464011192,0.039444415718317034,0.02247693657875061,0.016967479139566425,0.08658435195684433,0.08705507218837738,-0.03198156878352165,-0.037934836000204086,0.04751543328166008,0.047966618090867996,-0.027618253603577614,-0.02651001140475273,0.1925581693649292,0.1843326985836029,0.12863996624946594,0.12856754660606384,0.12746953964233398,0.12862637639045715,-0.010650774464011192,-0.005235764663666487,0.04123722389340401,0.03627616912126541,0.01246284507215023,0.0065095797181129456,0.07989723235368729,0.08082076907157898,0.016826162114739418,0.0179344043135643,0.0,0.0,0.039444413855671885,0.039444415718317034,0.027381799072027205,0.027854150980710982,0.039444415718317034,0.039444415718317034,0.0,0.0,0.0,0.0,0.0,0.0,0.02247693657875061,0.018170168977230786,0.25296100974082947,-0.09138423204421997,0.012262263335287571,0.1588834673166275,-0.12645375728607178,0.01320953294634819,0.08835505694150925,0.036497361958026886,-0.022059325128793716,0.10504966974258423,-0.09499825537204742,0.03491394966840744
427,154.14,-1.7005970478057861,0.0381888672709465,0.012880073860287666,0.039444415718317034,0.02389249101281166,0.015551924705505375,0.0860259085893631,0.08645965903997421,-0.03225678205490112,-0.0381888672709465,0.03681885078549385,0.03738529235124588,-0.028431998565793037,-0.02748510241508484,0.19396378099918365,0.18594861030578613,0.12253911793231964,0.12232983112335205,0.11291418969631195,0.1142788678407669,-0.012880073860287666,-0.0074966768734157085,0.04152495414018631,0.03658154979348183,0.01218763180077076,0.006255547981709242,0.07517904788255692,0.07596812397241592,0.016012417152523994,0.016959313303232193,0.0,0.0,0.039444413855671885,0.03944441525265575,0.03336019709706307,0.033582831621170046,0.039444415718317034,0.039444415718317034,0.0,0.0,0.0,0.0,0.0,0.0,0.02389249101281166,0.0194559901766479,0.24624457955360413,-0.08972038328647614,0.010875379666686058,0.15510505437850952,-0.12532122433185577,0.012329299934208393,0.08583257347345352,0.035872478038072586,-0.023158513009548187,0.1033221110701561,-0.0972743034362793,0.03630174696445465
428,154.56,-1.7049707174301147,0.038408420979976654,0.015500727109611034,0.039444415718317034,0.02538591705262661,0.014058498665690426,0.0869569256901741,0.08743564784526825,-0.032475922256708145,-0.038408420979976654,0.027547519654035568,0.028209084644913673,-0.029559224843978882,-0.028724657371640205,0.19544336199760437,0.1876491904258728,0.1162901446223259,0.1161237582564354,0.09891122579574585,0.10060416162014008,-0.015500727109611034,-0.010031452402472496,0.04228473827242851,0.03734099119901657,0.011968492530286312,0.006035993341356516,0.07046883553266525,0.07116430252790451,0.014885189943015575,0.015719758346676826,0.0,0.0,0.03944441478699446,0.03944441432133317,0.03792131587862969,0.03795521788299084,0.03944441478699446,0.039444415718317034,0.0,0.0,0.0,0.0,0.0,0.0,0.02538591705262661,0.02075121074914932,0.23719576001167297,-0.08619209378957748,0.009740405716001987,0.15065205097198486,-0.12170833349227905,0.011167249642312527,0.08174794912338257,0.03724198043346405,-0.024036359041929245,0.1053222268819809,-0.09457290172576904,0.03743843734264374
429,154.98,-1.709344506263733,0.038581956177949905,0.017903055995702744,0.03944441944360733,0.026819707714021205,0.012624711729586128,0.08788415044546127,0.08840033411979675,-0.0326499380171299,-0.038581956177949905,0.021443964913487434,0.02204122394323349,-0.030527763068675995,-0.029811052605509758,0.19705882668495178,0.18946750462055206,0.11039888113737106,0.11027401685714722,0.08408302068710327,0.08612585067749023,-0.017903055995702744,-0.012383311055600643,0.043088704347610474,0.03814535588026047,0.011794477701187134,0.005862461403012276,0.06588838249444962,0.06648564338684082,0.013916651718318462,0.0146333621814847,0.0,0.0,0.039444415718317034,0.039444417580962184,0.039444417580962184,0.03944441944360733,0.03944441478699446,0.03944441478699446,0.0,0.0,0.0,0.0,0.0,0.0,0.026819707714021205,0.02201667323708534,0.22887130081653595,-0.08289448916912079,0.008578396402299404,0.14590050280094147,-0.11837185174226761,0.009987886995077133,0.07688239216804504,0.0379045307636261,-0.02485990710556507,0.10632171481847763,-0.09332436323165894,0.03865855932235718
430,155.4,-1.7137738466262817,0.03877446427941322,0.021131515502929688,0.039444417580962184,0.029204213880002498,0.010240203700959686,0.08684226125478745,0.08745883405208588,-0.03297857195138931,-0.03877446427941322,0.013949253596365452,0.014544427394866943,-0.031371716409921646,-0.030657509341835976,0.19911406934261322,0.1918402910232544,0.10219646245241165,0.10219718515872955,0.05986107140779495,0.06283142417669296,-0.021131515502929688,-0.015425155870616436,0.043286409229040146,0.038456495851278305,0.011465845629572868,0.005669951438903809,0.05839366838335991,0.058988843113183975,0.013072698377072811,0.01378690730780363,0.0,0.0,0.039444417580962184,0.039444415718317034,0.03944441478699446,0.039444415718317034,0.03944441478699446,0.03944441664963961,0.0,0.0,0.0,0.0,0.0,0.0,0.029204213880002498,0.024212063178420066,0.2206389605998993,-0.07958655059337616,0.0075322287157177925,0.1398622840642929,-0.11451795697212219,0.00864983256906271,0.06971442699432373,0.03797315061092377,-0.025601640343666077,0.10596852004528046,-0.0926036536693573,0.03986717760562897
431,155.82,-1.7182060480117798,0.03894879296422005,0.023395618423819542,0.039444417115300896,0.031215187050402163,0.008229230064898733,0.08569984138011932,0.08641774952411652,-0.033297061920166016,-0.03894879296422005,0.006798504386097193,0.007377156522125006,-0.031624846160411835,-0.03093046508729458,0.2017805576324463,0.1949065774679184,0.0918634757399559,0.0919816866517067,0.03568271920084953,0.03981652855873108,-0.023395618423819542,-0.017532825469970703,0.043470174074172974,0.03876040130853653,0.011147351935505867,0.005495624151080847,0.05124292150139809,0.051821570843458176,0.012819568626582623,0.013513951562345028,0.0,0.0,0.039444413855671885,0.039444417115300896,0.039444417115300896,0.03944441432133317,0.03944441478699446,0.03944441664963961,0.0,0.0,0.0,0.0,0.010560202300548552,0.0070050422847270965,0.031215187050402163,0.02604677703231573,0.20999616384506226,-0.07576174288988113,0.005967753939330578,0.132313072681427,-0.11030254513025284,0.007124803960323334,0.061899468302726746,0.0373673178255558,-0.02658899500966072,0.10509335994720459,-0.09381429105997086,0.04151502624154091
432,156.23999999999998,-1.722697138786316,0.02647830918431282,0.011384048499166965,0.02722218621522188,0.0201608332619071,0.007061352953314781,0.08942946791648865,0.08958061784505844,-0.020835021510720253,-0.02647830918431282,0.014433606527745724,0.015024499036371708,-0.018445400521159172,-0.01773632876574993,0.2121516913175583,0.20445525646209717,0.08752721548080444,0.08651602268218994,0.03221841901540756,0.037316881120204926,-0.011384048499166965,-0.005335689522325993,0.045235488563776016,0.04053274914622307,0.011387163773179054,0.005743876565247774,0.046655792742967606,0.04724668338894844,0.013776784762740135,0.014485856518149376,0.0,0.0,0.027222185283899306,0.027222185749560594,0.02722218621522188,0.02722218435257673,0.027222185283899306,0.027222185283899306,0.0,0.0,0.0,0.0,0.009437373727560042,0.004929802268743515,0.0201608332619071,0.014821546040475368,0.1967100203037262,-0.07133663445711136,0.003783947555348277,0.12408430874347687,-0.10620550066232681,0.005538395140320063,0.054806727916002274,0.03643527999520302,-0.0276784747838974,0.10500061511993408,-0.09667423367500305,0.043586309999227524
433,156.66,-1.7272324562072754,0.02581004798412323,0.0101850600913167,0.02722218621522188,0.020782501325011252,0.0064396848902106285,0.09443952888250351,0.09462541341781616,-0.020076222717761993,-0.02581004798412323,0.011731981299817562,0.012350655160844326,-0.01662474311888218,-0.015882335603237152,0.2120032012462616,0.20432153344154358,0.0851936861872673,0.08427744358778,0.02734907902777195,0.032561033964157104,-0.0101850600913167,-0.003930714447051287,0.04828259348869324,0.04350440576672554,0.01214596163481474,0.00641213683411479,0.043954167515039444,0.04457284137606621,0.015597441233694553,0.016339849680662155,0.0,0.0,0.02722218435257673,0.02722218481823802,0.02722218621522188,0.02722218621522188,0.02722218435257673,0.027222185283899306,0.0,0.0,0.0,0.0,0.011605088487267493,0.007011807411909103,0.020782501325011252,0.015270564127713441,0.1889514923095703,-0.06843648850917816,0.002344359876587987,0.11651657521724701,-0.10273098200559616,0.003958920948207378,0.04587871581315994,0.03630907088518143,-0.02839800715446472,0.10658085346221924,-0.09833193570375443,0.04547623544931412
434,157.07999999999998,-1.7317709922790527,0.025291915982961655,0.008965064771473408,0.027222187146544456,0.021136194355785846,0.00608599279075861,0.09759915620088577,0.09781134873628616,-0.019482234492897987,-0.025291915982961655,0.009396234527230263,0.010012310929596424,-0.015051056630909443,-0.014311765320599079,0.21239538490772247,0.20473472774028778,0.0836355984210968,0.08279923349618912,0.023171162232756615,0.02845422364771366,-0.008965064771473408,-0.0026253904215991497,0.05059002339839935,0.045748621225357056,0.01273995079100132,0.006930268835276365,0.04161842167377472,0.04223449528217316,0.01717112958431244,0.017910420894622803,0.0,0.0,0.027222185283899306,0.02722218481823802,0.027222187146544456,0.02722218435257673,0.02722218621522188,0.02722218621522188,0.0,0.0,0.0,0.0,0.013447259441018104,0.008780271634459495,0.021136194355785846,0.015535811316221951,0.18416018784046173,-0.06589741259813309,0.0014745446387678385,0.11118753254413605,-0.09994576871395111,0.0026940605603158474,0.0374954529106617,0.035906657576560974,-0.02886132337152958,0.10686744749546051,-0.09924973547458649,0.04668334871530533
435,157.5,-1.7363238334655762,0.025965625420212746,0.009416342712938786,0.027222185749560594,0.02075222309678793,0.006469962652772665,0.09274499118328094,0.09294185787439346,-0.02012505568563938,-0.025965625420212746,0.007437750697135925,0.008000260218977928,-0.015886303037405014,-0.015211292542517185,0.20883376896381378,0.20119041204452515,0.07608850300312042,0.07512661814689636,0.020008765161037445,0.02524598129093647,-0.009416342712938786,-0.003131683450192213,0.04924512282013893,0.04437798261642456,0.012097129598259926,0.006256560329347849,0.03965993598103523,0.040222443640232086,0.016335880383849144,0.017010891810059547,0.0,0.0,0.027222185283899306,0.027222185749560594,0.027222185283899306,0.027222183421254157,0.027222183421254157,0.02722218435257673,0.0,0.0,0.0,0.0,0.014651170819997787,0.009976462349295615,0.02075222309678793,0.01514257526025176,0.18178775906562805,-0.06375707685947418,0.001056153792887926,0.10701033473014832,-0.09759317338466644,0.0015507489442825317,0.02944846637547016,0.03522341698408127,-0.029335880652070045,0.10585155338048935,-0.09980732947587967,0.04750247672200203
436,157.92,-1.74087655544281,0.026633258908987045,0.009962423704564571,0.027222186680883168,0.02047966782003641,0.006742518860846758,0.08788970857858658,0.08807341754436493,-0.020761586725711823,-0.026633258908987045,0.005494821351021528,0.006003538612276316,-0.016704941168427467,-0.016094479709863663,0.20551250874996185,0.19790571928024292,0.06888163089752197,0.06778567284345627,0.01713198609650135,0.0223130751401186,-0.009962423704564571,-0.0037451155949383974,0.04790574312210083,0.04301268234848976,0.01146059948951006,0.005588925443589687,0.03771700710058212,0.038225725293159485,0.01551724411547184,0.016127705574035645,0.0,0.0,0.02722218621522188,0.02722218435257673,0.027222185749560594,0.027222186680883168,0.027222185283899306,0.027222185283899306,0.0,0.0,0.0,0.0,0.015585021004080771,0.010912650153040885,0.02047966782003641,0.014872821168974041,0.1795518845319748,-0.06139521300792694,0.0007652912172488868,0.10361699759960175,-0.09547370672225952,0.000586017849855125,0.02257155254483223,0.03477969020605087,-0.02952387183904648,0.10505220293998718,-0.0994112640619278,0.04801616817712784
437,158.34,-1.7455317974090576,0.028016813099384308,0.011649028398096561,0.027222185749560594,0.020299145840108394,0.0069230399094522,0.08917462825775146,0.08940264582633972,-0.02218562550842762,-0.028016813099384308,0.0020628715865314007,0.002595314057543874,-0.018572067841887474,-0.017933135852217674,0.2062302976846695,0.1987636834383011,0.06841742992401123,0.0676109790802002,0.012851366773247719,0.018039781600236893,-0.011649028398096561,-0.00542293069884181,0.04872836917638779,0.04386904463171959,0.010036559775471687,0.004205371253192425,0.034285057336091995,0.03481749817728996,0.013650117442011833,0.014289048500359058,0.0,0.0,0.027222185283899306,0.02722218435257673,0.027222185749560594,0.027222184119746088,0.027222185283899306,0.02722218435257673,0.0,0.0,0.0,0.0,0.016433690562844275,0.011777716577053069,0.020299145840108394,0.014711979199200868,0.17875303328037262,-0.058596912771463394,0.000487550743855536,0.10066092014312744,-0.09264339506626129,-0.0003420374996494502,0.016067858785390854,0.034654296934604645,-0.029258020222187042,0.10367842763662338,-0.09767398238182068,0.04812132939696312
438,158.76,-1.7502111196517944,0.029470425099134445,0.013501865789294243,0.02722218621522188,0.0200962832942605,0.00712590292096138,0.09188531339168549,0.09217023104429245,-0.023698296397924423,-0.029470425099134445,-0.0016695610247552395,-0.001095036743208766,-0.020627768710255623,-0.019938338547945023,0.20803600549697876,0.20070263743400574,0.06957009434700012,0.06909304112195969,0.008375476114451885,0.013585411012172699,-0.013501865789294243,-0.007249943912029266,0.05014549195766449,0.04533538594841957,0.008523888885974884,0.0027517604175955057,0.03055262379348278,0.031127149239182472,0.011594417504966259,0.012283846735954285,0.0,0.0,0.027222185283899306,0.02722218551672995,0.02722218481823802,0.027222185982391237,0.02722218621522188,0.027222185283899306,0.0,0.0,0.0,0.0,0.017177147679030894,0.012541738227009772,0.0200962832942605,0.01453379064798355,0.17797359824180603,-0.05653934180736542,0.00013316220429260284,0.09828799217939377,-0.0903184562921524,-0.0010551613522693515,0.01084931567311287,0.03441274166107178,-0.02908734418451786,0.10221007466316223,-0.09661945700645447,0.048175420612096786
439,159.18,-1.7549508810043335,0.030941370874643326,0.015009383670985699,0.02722218621522188,0.019890504777431487,0.007331681437790394,0.09530551731586456,0.09567354619503021,-0.025245148688554764,-0.030941370874643326,-0.00448427302762866,-0.0038395868614315987,-0.022341063246130943,-0.021567441523075104,0.21092379093170166,0.2037181556224823,0.07167385518550873,0.07155152410268784,0.005112287122756243,0.010379627346992493,-0.015009383670985699,-0.008688575588166714,0.052328068763017654,0.04758121818304062,0.0069770365953445435,0.0012808141764253378,0.02773791179060936,0.028382597491145134,0.00988112110644579,0.010654744692146778,0.0,0.0,0.027222185283899306,0.027222185051068663,0.02722218481823802,0.02722218435257673,0.02722218435257673,0.02722218621522188,0.0,0.0,0.0,0.0,0.017625624667853116,0.01300297014415264,0.019890504777431487,0.01434332028031349,0.1769638955593109,-0.05526299029588699,-0.00043347408063709736,0.09680994600057602,-0.08876083046197891,-0.0015101151075214148,0.008136235177516937,0.03407900035381317,-0.029038505628705025,0.10120899975299835,-0.09679926931858063,0.048316359519958496
440,159.6,-1.759771704673767,0.03240891918540001,0.01614859700202942,0.027222185749560594,0.019714354425668715,0.007507831323891878,0.09967271238565445,0.10016458481550217,-0.026812726631760597,-0.03240891918540001,-0.0061265998519957066,-0.005375255830585957,-0.02365642786026001,-0.022754814475774765,0.21538987755775452,0.20832160115242004,0.07533038407564163,0.07562258094549179,0.0033186122309416533,0.00869060680270195,-0.01614859700202942,-0.00970220286399126,0.05553986504673958,0.050876371562480927,0.005409458186477423,-0.00018673425074666739,0.026095585897564888,0.026846928521990776,0.008565757423639297,0.009467369876801968,0.0,0.0,0.02722218481823802,0.02722218493465334,0.027222185749560594,0.02722218435257673,0.027222185283899306,0.02722218435257673,0.0,0.0,0.0,0.0,0.017776973666623234,0.013156321719288825,0.019714354425668715,0.014169572740793227,0.17619557678699493,-0.054652340710163116,-0.0011484556598588824,0.09629573673009872,-0.08785755932331085,-0.0017324103973805904,0.0077592190355062485,0.03374341130256653,-0.029052145779132843,0.1007346510887146,-0.09789702296257019,0.04852130264043808
441,160.01999999999998,-1.7645972967147827,0.021501129493117332,0.005019607953727245,0.014999955315142869,0.007293765321373939,0.00770618999376893,0.10774122923612595,0.10784121602773666,-0.015998600050807,-0.021501129493117332,0.004475732799619436,0.005331804975867271,-0.012725797481834888,-0.011698510497808456,0.23239757120609283,0.22543619573116302,0.08462454378604889,0.0841066986322403,0.01374379824846983,0.019219573587179184,-0.005019607953727245,0.001551322522573173,0.058737147599458694,0.054151710122823715,0.004001353867352009,-0.0015011754585430026,0.024475688114762306,0.025331759825348854,0.007274157367646694,0.008301444351673126,0.0,0.0,0.014999953918159007,0.014999954034574329,0.014999955315142869,0.014999954849481582,0.014999954849481582,0.014999954849481582,0.0,0.0,0.0,0.0,0.0057318898662924765,0.00111218623816967,0.007293765321373939,0.001750121829099953,0.1761823147535324,-0.054715029895305634,-0.0016973256133496761,0.09610821306705475,-0.08735398203134537,-0.0018463577143847942,0.007388667203485966,0.033359188586473465,-0.029205897822976112,0.10011476278305054,-0.09915585070848465,0.048720985651016235
